id;cidade;area;quartos;banheiro;vagas;andar;animal;mobiliado;condominio;aluguel;taxas;seguro;total;alugado;relacao
1886;5;47;3;1;1;9;1;0;300;1420;0;18;1738;1;398
1887;5;43;1;1;0;6;1;0;219;1472;42;6;1739;1;412
1888;2;65;2;1;1;3;1;0;420;1250;53;16;1739;0;350
1889;2;62;2;1;1;6;1;0;447;1200;76;16;1739;0;336
1890;5;45;2;2;0;0;0;0;0;1630;84;25;1739;1;456
1891;5;45;2;2;0;0;0;0;0;1630;84;25;1739;1;456
1892;2;48;2;1;1;1;0;1;295;1400;27;18;1740;1;392
1893;5;50;2;2;1;12;0;0;400;1200;124;16;1740;0;336
1894;5;38;1;1;0;8;0;0;480;1220;25;16;1741;0;342
1895;4;24;1;1;0;5;1;1;500;1200;25;16;1741;0;336
1896;3;41;1;1;1;2;1;0;540;1150;35;17;1742;0;322
1897;5;46;2;1;1;6;1;0;280;1434;9;19;1742;1;402
1898;5;18;1;1;0;0;1;0;0;1720;0;22;1742;1;482
1899;2;160;3;2;0;0;1;0;0;1600;117;25;1742;1;448
1900;4;80;2;2;0;3;1;0;450;1275;0;17;1742;0;357
1901;5;18;1;1;0;0;1;0;0;1720;0;22;1742;1;482
1902;5;18;1;1;0;0;1;0;0;1720;0;22;1742;1;482
1903;5;18;1;1;0;0;1;0;0;1720;0;22;1742;1;482
1904;5;57;2;1;1;3;1;0;625;1100;3;14;1742;0;308
1905;2;50;2;2;1;2;0;0;262;1400;63;18;1743;1;392
1906;5;56;1;1;0;9;1;0;390;1300;37;17;1744;0;364
1907;3;60;2;1;1;1;1;1;400;1300;25;19;1744;0;364
1908;5;60;2;2;1;17;1;0;440;1250;38;16;1744;0;350
1909;4;40;1;1;0;7;1;0;600;1080;50;14;1744;0;302
1910;3;55;2;2;0;4;1;0;290;1400;34;21;1745;1;392
1911;3;110;2;2;1;1;1;0;250;1453;20;22;1745;1;407
1912;3;60;1;1;0;6;1;1;300;1390;34;21;1745;1;389
1913;2;60;1;1;1;14;1;0;583;1100;49;14;1746;0;308
1914;2;55;1;1;0;7;1;0;480;1200;50;16;1746;0;336
1915;2;58;1;1;1;3;1;0;530;1200;0;16;1746;0;336
1916;4;80;2;1;1;14;1;0;1009;680;48;9;1746;0;190
1917;4;47;1;1;0;2;0;0;306;1400;22;19;1747;1;392
1918;1;97;3;3;1;1;0;0;320;1300;109;18;1747;1;364
1919;4;60;2;1;0;2;1;0;380;1350;0;18;1748;0;378
1920;1;184;3;3;1;2;1;0;400;1200;132;16;1748;0;336
1921;2;39;1;1;1;1;0;1;573;1128;32;15;1748;0;316
1922;5;55;2;1;0;0;1;0;380;1350;0;18;1748;0;378
1923;2;50;1;1;1;1;1;0;480;1200;52;16;1748;0;336
1924;5;60;2;1;1;0;0;0;0;1700;23;26;1749;1;476
1925;2;48;1;2;0;2;1;1;704;987;46;13;1750;0;276
1926;3;90;2;1;0;1;1;0;300;1353;77;20;1750;1;379
1927;3;70;1;1;1;8;0;1;650;1050;34;16;1750;0;294
1928;2;100;4;2;1;0;1;0;0;1600;125;25;1750;1;448
1929;1;95;3;2;2;1;1;0;210;1400;122;19;1751;1;392
1930;5;70;2;1;0;0;0;0;0;1700;25;26;1751;1;476
1931;4;36;1;1;0;4;1;0;435;1300;0;17;1752;0;364
1932;4;48;1;1;0;6;1;1;410;1300;25;17;1752;0;364
1933;5;54;2;1;1;0;1;0;480;1250;7;16;1753;0;350
1934;2;86;2;2;1;2;1;0;480;1190;67;16;1753;0;333
1935;3;156;3;2;1;0;1;0;0;1615;110;29;1754;1;452
1936;3;91;2;1;0;2;1;0;316;1350;69;20;1755;1;378
1937;1;65;2;2;1;4;1;0;255;1400;81;19;1755;1;392
1938;5;100;3;2;1;0;1;0;0;1700;30;26;1756;1;476
1939;5;44;2;1;1;12;1;0;400;1340;0;17;1757;0;375
1940;5;67;2;1;0;3;1;0;385;1300;56;17;1758;0;364
1941;2;125;2;1;0;4;1;0;778;850;120;11;1759;0;238
1942;5;45;2;2;0;0;0;0;0;1650;84;25;1759;1;462
1943;1;70;2;1;1;2;1;0;250;1400;90;19;1759;1;392
1944;5;45;2;2;0;0;0;0;0;1650;84;25;1759;1;462
1945;5;45;2;2;0;0;0;0;0;1650;84;25;1759;1;462
1946;5;45;2;1;1;6;0;0;240;1470;30;19;1759;1;412
1947;5;58;2;1;2;10;1;0;383;1360;0;18;1761;0;381
1948;5;49;1;1;1;1;0;0;545;1200;0;16;1761;0;336
1949;1;70;3;2;1;3;1;0;240;1400;103;19;1762;1;392
1950;4;70;2;1;1;7;1;0;729;900;122;12;1763;0;252
1951;3;55;1;1;0;14;1;0;700;1020;29;15;1764;0;286
1952;2;65;2;1;1;7;1;0;550;1100;100;14;1764;0;308
1953;5;90;2;2;0;0;1;0;0;1700;38;26;1764;1;476
1954;5;61;2;1;1;1;1;0;609;1140;0;15;1764;0;319
1955;5;70;1;1;0;4;0;0;430;1300;17;17;1764;0;364
1956;5;50;2;2;1;1;1;0;450;1275;23;17;1765;0;357
1957;2;70;3;1;1;6;1;0;549;1200;0;16;1765;0;336
1958;1;65;2;1;1;3;1;0;566;1100;84;15;1765;0;308
1959;5;50;2;1;1;4;1;0;520;1200;30;16;1766;0;336
1960;4;70;3;1;1;2;1;0;550;1200;0;16;1766;0;336
1961;4;70;3;1;1;2;1;0;550;1200;0;16;1766;0;336
1962;5;33;1;1;0;4;1;0;400;1300;50;17;1767;0;364
1963;4;80;3;2;0;10;0;1;600;1105;47;15;1767;0;309
1964;2;80;3;1;1;1;1;0;380;1328;50;10;1768;0;372
1965;5;50;2;1;1;3;1;0;480;1200;72;16;1768;0;336
1966;5;63;2;1;1;3;1;0;600;1120;34;15;1769;0;314
1967;3;75;2;2;1;6;1;0;200;1300;250;19;1769;1;364
1968;2;89;2;1;1;3;1;0;750;880;127;12;1769;0;246
1969;4;58;1;1;1;11;1;0;650;1050;56;14;1770;0;294
1970;4;58;1;1;1;11;1;0;650;1050;56;14;1770;0;294
1971;4;46;2;1;0;1;1;0;352;1400;0;19;1771;1;392
1972;4;46;2;1;0;1;1;0;352;1400;0;19;1771;1;392
1973;4;38;1;1;0;6;1;0;375;1290;90;17;1772;0;361
1974;5;25;1;1;0;2;0;1;0;1750;0;23;1773;1;490
1975;5;25;1;1;0;2;0;1;0;1750;0;23;1773;1;490
1976;5;28;1;1;0;1;0;1;0;1750;0;23;1773;1;490
1977;5;47;1;1;0;2;1;0;198;1490;66;19;1773;1;417
1978;5;25;1;1;0;0;0;1;0;1750;0;23;1773;1;490
1979;2;70;2;1;1;1;1;0;558;1200;0;16;1774;0;336
1980;5;20;1;1;0;3;0;0;224;1530;0;20;1774;1;428
1981;2;71;2;1;1;7;1;0;670;977;114;13;1774;0;274
1982;2;55;1;1;0;14;1;0;600;1100;60;14;1774;0;308
1983;1;200;3;1;2;0;1;0;0;1630;117;27;1774;1;456
1984;5;100;3;2;2;0;0;0;0;1600;150;25;1775;1;448
1985;2;78;2;2;1;1;1;0;432;1200;127;16;1775;0;336
1986;5;55;3;1;1;3;1;0;458;1300;0;17;1775;0;364
1987;5;34;1;1;0;10;1;0;200;1530;25;20;1775;1;428
1988;5;46;2;1;1;8;1;0;589;1100;72;14;1775;0;308
1989;3;70;2;1;0;9;1;0;0;1750;0;26;1776;1;490
1990;5;90;2;2;0;0;1;0;0;1750;0;27;1777;1;490
1991;5;65;2;2;1;9;0;0;682;1039;42;14;1777;0;291
1992;3;75;2;1;0;10;1;0;600;1100;60;17;1777;0;308
1993;4;71;3;2;0;1;0;0;300;1450;8;19;1777;1;406
1994;5;70;2;2;1;0;1;0;0;1650;102;25;1777;1;462
1995;5;50;1;1;1;0;1;0;0;1750;0;27;1777;1;490
1996;3;102;2;1;0;4;1;0;420;1250;88;19;1777;0;350
1997;4;30;1;1;0;10;1;1;340;1386;34;18;1778;1;388
1998;2;60;2;1;1;16;0;0;300;1400;60;18;1778;1;392
1999;5;70;3;2;1;3;1;0;380;1290;92;17;1779;0;361
2000;1;95;2;1;1;3;1;0;646;1000;120;14;1780;0;280
2001;5;65;2;1;1;3;1;0;315;1400;47;18;1780;1;392
2002;5;54;2;1;1;1;1;0;990;780;0;10;1780;0;218
2003;1;80;2;2;1;0;0;0;0;1705;61;14;1780;1;477
2004;3;70;2;1;0;3;1;0;300;1400;59;21;1780;1;392
2005;2;75;2;2;1;11;1;0;500;1189;75;16;1780;0;333
2006;4;40;2;1;0;4;1;0;270;1490;0;20;1780;1;417
2007;1;70;3;1;1;8;1;0;395;1300;71;18;1784;0;364
2008;5;47;2;1;1;4;1;0;565;1140;64;15;1784;0;319
2009;3;53;1;1;0;2;1;1;240;1480;42;22;1784;1;414
2010;4;40;2;2;0;2;1;0;716;1000;55;13;1784;0;280
2011;1;57;2;2;1;4;1;0;180;1460;125;20;1785;1;409
2012;2;55;1;2;1;4;0;0;744;954;74;13;1785;0;267
2013;5;55;2;1;1;4;1;0;671;1100;0;14;1785;0;308
2014;1;89;3;2;1;2;1;0;330;1300;138;18;1786;1;364
2015;5;50;1;1;0;0;1;1;464;1190;114;18;1786;0;333
2016;5;102;3;1;1;0;1;0;0;1760;0;27;1787;1;493
2017;2;68;2;1;1;2;1;0;400;1310;60;17;1787;0;367
2018;3;30;1;1;0;16;0;1;260;1490;15;22;1787;1;417
2019;4;49;2;1;0;4;1;0;362;1350;58;18;1788;1;378
2020;2;67;2;1;1;2;1;0;500;1230;42;16;1788;0;344
2021;5;78;2;1;3;0;1;0;0;1600;163;25;1788;1;448
2022;3;44;1;1;1;2;1;1;250;1500;17;22;1789;1;420
2023;3;60;2;2;1;6;1;0;606;1080;88;16;1790;0;302
2024;1;60;1;1;1;9;1;0;270;1400;101;19;1790;1;392
2025;5;85;3;1;1;0;1;0;0;1650;115;25;1790;1;462
2026;5;62;3;2;1;4;1;0;400;1300;75;17;1792;0;364
2027;5;175;1;1;2;0;1;0;0;1600;167;25;1792;1;448
2028;5;120;2;1;1;0;1;0;0;1600;167;25;1792;1;448
2029;1;71;3;2;2;4;1;0;660;970;149;13;1792;0;272
2030;1;71;3;2;2;4;1;0;660;970;149;13;1792;0;272
2031;4;46;1;1;0;5;1;1;380;1200;196;16;1792;0;336
2032;2;103;2;1;1;4;0;0;635;1060;84;14;1793;0;297
2033;1;85;3;2;1;3;1;0;250;1450;73;20;1793;1;406
2034;4;35;1;1;0;10;0;0;498;1200;80;16;1794;0;336
2035;2;90;3;2;0;0;1;0;0;1590;180;24;1794;1;445
2036;2;65;3;2;1;2;0;0;620;1100;60;14;1794;0;308
2037;5;50;2;1;1;8;1;0;580;1100;100;14;1794;0;308
2038;5;60;2;2;1;5;1;0;478;1300;0;17;1795;0;364
2039;3;59;2;2;1;2;0;0;470;1250;56;19;1795;0;350
2040;1;35;1;1;1;5;1;1;600;1080;100;15;1795;0;302
2041;5;64;3;1;1;2;1;0;470;1200;110;16;1796;0;336
2042;1;100;3;1;2;2;1;0;300;1400;77;19;1796;1;392
2043;2;143;3;2;3;0;1;0;0;1700;70;26;1796;1;476
2044;4;45;1;1;0;5;1;0;750;1000;34;13;1797;0;280
2045;4;45;1;1;0;5;1;0;750;1000;34;13;1797;0;280
2046;3;43;1;1;0;3;1;1;250;1500;25;22;1797;1;420
2047;4;53;1;1;0;7;1;0;1;1700;74;22;1797;1;476
2048;3;70;2;1;1;11;1;0;400;1350;28;20;1798;0;378
2049;5;69;2;2;0;0;1;0;0;1700;73;26;1799;1;476
2050;5;65;2;1;1;3;1;0;340;1440;0;19;1799;1;403
2051;5;50;2;1;1;10;1;0;482;1300;0;17;1799;0;364
2052;5;100;2;1;1;0;1;0;0;1690;84;26;1800;1;473
2053;2;120;3;2;5;0;1;0;0;1700;75;26;1801;1;476
2054;1;33;1;1;1;3;1;0;170;1600;9;22;1801;1;448
2055;5;45;2;1;0;3;0;0;162;1610;8;21;1801;1;451
2056;5;49;2;1;1;1;1;0;415;1368;0;18;1801;0;383
2057;1;33;1;1;1;3;1;0;170;1600;9;22;1801;1;448
2058;5;50;2;1;1;6;1;0;430;1305;49;17;1801;0;365
2059;2;73;3;1;1;3;1;0;547;1140;100;15;1802;0;319
2060;3;67;2;1;1;9;1;0;300;1200;284;18;1802;1;336
2061;3;55;2;1;0;19;1;0;500;1200;84;18;1802;0;336
2062;1;65;2;1;1;6;0;0;486;1200;101;16;1803;0;336
2063;4;64;2;1;0;0;0;0;0;1700;78;26;1804;1;476
2064;3;75;2;1;0;2;1;0;180;1600;0;24;1804;1;448
2065;1;53;1;1;0;1;1;0;398;1300;89;18;1805;0;364
2066;2;50;2;1;1;4;0;0;250;1500;35;20;1805;1;420
2067;5;60;2;1;1;7;1;0;460;1230;100;16;1806;0;344
2068;3;90;3;1;0;0;1;0;280;1500;5;22;1807;1;420
2069;5;35;1;1;0;9;1;1;450;1300;40;17;1807;0;364
2070;4;30;1;1;0;8;0;0;550;1216;25;16;1807;0;340
2071;2;84;2;1;1;7;1;0;590;1100;104;14;1808;0;308
2072;5;78;2;1;1;0;1;0;0;1700;82;26;1808;1;476
2073;2;68;2;1;2;1;1;0;520;1200;74;16;1810;0;336
2074;5;50;2;1;1;1;1;0;230;1520;40;20;1810;1;426
2075;5;119;2;1;1;0;0;0;0;1700;84;26;1810;1;476
2076;4;80;2;1;0;10;0;0;700;1000;98;13;1811;0;280
2077;4;80;2;1;0;10;0;0;700;1000;98;13;1811;0;280
2078;3;66;2;1;0;4;1;0;450;1300;42;19;1811;0;364
2079;3;70;3;2;0;0;1;0;290;1500;0;22;1812;1;420
2080;4;68;2;2;1;7;0;0;655;1100;42;15;1812;0;308
2081;5;50;1;1;0;6;0;0;467;1209;129;8;1813;0;339
2082;5;72;2;2;1;1;1;0;0;1760;30;23;1813;1;493
2083;2;94;3;1;0;6;1;0;710;1000;90;13;1813;0;280
2084;1;22;1;1;0;3;0;1;420;1300;75;18;1813;0;364
2085;4;58;2;1;0;1;0;0;515;1232;51;16;1814;0;345
2086;3;78;2;1;0;3;1;0;280;1480;32;22;1814;1;414
2087;4;28;1;1;0;3;1;1;609;1189;0;16;1814;0;333
2088;3;78;2;1;0;1;1;0;280;1480;32;22;1814;1;414
2089;2;56;2;1;1;5;1;0;340;1400;57;18;1815;1;392
2090;3;36;2;1;1;2;1;0;370;1350;75;20;1815;1;378
2091;5;50;2;1;1;2;0;0;600;1150;50;15;1815;0;322
2092;4;56;2;1;1;4;1;0;825;960;17;13;1815;0;269
2093;5;53;2;1;1;1;1;0;550;1250;0;16;1816;0;350
2094;5;26;1;1;1;3;1;1;402;1396;0;18;1816;0;391
2095;5;55;2;1;1;0;1;0;550;1250;0;16;1816;0;350
2096;5;60;1;1;0;0;0;0;0;1600;192;25;1817;1;448
2097;1;32;1;1;0;0;0;1;550;1250;0;17;1817;0;350
2098;3;53;2;1;0;3;1;0;234;1560;0;23;1817;1;437
2099;5;26;1;1;0;6;1;0;308;1490;0;19;1817;1;417
2100;1;28;1;1;1;0;0;1;550;1250;0;17;1817;0;350
2101;1;28;1;1;1;0;0;1;550;1250;0;17;1817;0;350
2102;5;55;2;1;1;2;0;0;470;1330;0;17;1817;0;372
2103;1;28;1;1;1;0;0;1;550;1250;0;17;1817;0;350
2104;5;65;2;1;0;3;1;0;654;1140;9;15;1818;0;319
2105;3;66;2;2;0;3;1;0;550;1200;50;18;1818;0;336
2106;5;55;2;1;1;1;1;0;349;1450;0;19;1818;1;406
2107;3;50;2;1;0;18;1;0;500;1300;0;19;1819;0;364
2108;1;120;3;2;2;3;0;0;335;1300;166;18;1819;1;364
2109;1;19;1;1;0;5;1;0;620;1100;85;15;1820;0;308
2110;5;46;2;1;1;5;0;0;600;1180;25;15;1820;0;330
2111;5;78;2;1;0;1;1;0;280;1520;0;20;1820;1;426
2112;3;70;2;2;0;4;1;0;330;1410;59;21;1820;1;395
2113;5;35;1;1;0;15;1;0;300;1500;0;20;1820;1;420
2114;4;84;3;1;1;3;1;0;300;1500;0;20;1820;1;420
2115;4;28;1;1;0;2;1;0;200;1600;0;21;1821;1;448
2116;5;49;2;1;1;15;1;0;487;1300;17;17;1821;0;364
2117;4;60;2;1;1;2;1;0;550;1200;55;16;1821;0;336
2118;4;60;2;1;1;2;1;0;550;1200;55;16;1821;0;336
2119;3;50;1;1;0;2;0;0;250;1500;50;22;1822;1;420
2120;5;50;2;1;1;2;1;0;0;1800;0;23;1823;1;504
2121;1;58;2;2;2;7;1;0;304;1400;100;19;1823;1;392
2122;1;58;1;2;2;7;1;0;304;1400;100;19;1823;1;392
2123;5;67;2;1;1;3;1;0;0;1800;0;23;1823;1;504
2124;5;33;1;1;0;4;1;0;305;1500;0;20;1825;1;420
2125;3;75;3;2;1;2;1;0;240;1500;63;22;1825;1;420
2126;3;162;3;1;0;1;1;0;440;1300;67;19;1826;0;364
2127;1;90;3;1;1;1;1;0;277;1430;99;20;1826;1;400
2128;4;50;1;1;0;4;0;0;630;1000;184;13;1827;0;280
2129;5;90;2;2;1;0;1;0;0;1800;0;28;1828;1;504
2130;5;50;2;1;1;7;0;1;465;1357;0;6;1828;0;380
2131;2;94;2;1;1;1;1;0;525;1200;88;16;1829;0;336
2132;5;85;2;1;1;1;0;0;539;1200;74;16;1829;0;336
2133;1;200;3;3;0;0;1;0;0;1800;0;30;1830;1;504
2134;4;55;1;1;1;5;0;0;538;1250;25;17;1830;0;350
2135;2;90;2;1;0;0;0;0;0;1700;105;26;1831;1;476
2136;4;30;1;1;0;2;1;1;433;1380;0;18;1831;0;386
2137;5;65;2;1;1;2;1;0;330;1410;74;18;1832;1;395
2138;3;89;3;1;0;3;1;0;631;1100;85;17;1833;0;308
2139;4;90;2;2;1;3;1;0;600;1200;17;16;1833;0;336
2140;4;90;2;2;1;3;1;0;600;1200;17;16;1833;0;336
2141;5;81;1;1;1;8;1;0;600;1150;67;16;1833;0;322
2142;3;68;1;1;1;1;0;1;445;1300;70;19;1834;0;364
2143;4;31;1;1;0;5;1;0;400;1350;67;18;1835;0;378
2144;4;31;1;1;0;5;1;0;400;1350;67;18;1835;0;378
2145;5;68;2;1;0;12;1;0;470;1300;50;17;1837;0;364
2146;5;55;2;1;1;14;1;0;420;1399;0;18;1837;0;392
2147;5;79;3;2;0;2;1;1;493;1250;78;16;1837;0;350
2148;2;85;2;2;0;6;0;0;810;918;98;12;1838;0;257
2149;3;98;2;2;1;2;1;0;465;1300;54;19;1838;0;364
2150;1;80;3;2;2;8;1;0;230;1450;140;20;1840;1;406
2151;5;50;2;1;0;3;1;1;372;1449;0;19;1840;1;406
2152;5;140;2;1;0;0;1;0;0;1650;167;25;1842;1;462
2153;5;68;2;1;1;4;1;0;626;1200;0;16;1842;0;336
2154;1;92;3;2;1;1;1;0;220;1600;0;22;1842;1;448
2155;5;43;2;2;0;0;0;1;0;1750;70;23;1843;1;490
2156;1;32;1;1;1;9;1;0;197;1500;126;20;1843;1;420
2157;1;32;1;1;1;8;1;0;197;1500;126;20;1843;1;420
2158;2;64;1;1;0;3;1;0;680;1100;50;14;1844;0;308
2159;2;55;2;1;1;1;1;0;350;1397;80;18;1845;1;391
2160;4;65;2;1;0;4;1;0;450;1285;93;17;1845;0;360
2161;3;40;1;1;1;2;1;1;300;1500;23;22;1845;1;420
2162;4;90;2;2;0;4;1;0;735;1000;97;13;1845;0;280
2163;5;60;2;1;1;5;1;0;545;1210;75;16;1846;0;339
2164;4;70;2;1;1;15;1;0;450;1300;80;17;1847;0;364
2165;3;72;2;2;1;2;1;0;570;1200;60;18;1848;0;336
2166;5;75;2;1;0;0;1;0;0;1500;325;23;1848;1;420
2167;1;32;1;1;1;9;1;0;197;1500;132;20;1849;1;420
2168;5;45;1;1;0;11;1;0;325;1450;55;19;1849;1;406
2169;5;50;2;1;1;12;1;0;340;1490;0;19;1849;1;417
2170;5;32;1;1;0;0;0;0;280;1500;50;20;1850;1;420
2171;3;50;2;1;1;4;1;0;600;1190;42;18;1850;0;333
2172;4;40;1;1;0;9;1;0;300;1505;25;20;1850;1;421
2173;5;50;2;3;0;0;0;0;0;1740;84;27;1851;1;487
2174;5;50;2;3;0;0;0;0;0;1740;84;27;1851;1;487
2175;4;65;2;1;1;4;1;0;677;1100;59;15;1851;0;308
2176;1;105;3;2;1;3;0;0;500;1200;135;16;1851;0;336
2177;5;50;2;3;0;0;0;0;0;1740;84;27;1851;1;487
2178;4;100;2;3;0;1;1;0;0;1700;130;22;1852;1;476
2179;4;100;2;3;0;1;1;0;0;1700;130;22;1852;1;476
2180;1;70;3;2;1;2;1;0;500;1250;86;17;1853;0;350
2181;3;62;2;1;1;6;0;0;485;1296;54;19;1854;0;363
2182;3;70;3;1;1;13;1;0;500;1300;36;19;1855;0;364
2183;2;50;2;1;1;2;1;0;530;1200;109;16;1855;0;336
2184;3;55;2;1;1;4;1;0;250;1500;83;22;1855;1;420
2185;3;42;1;1;1;3;1;0;390;1390;54;21;1855;0;389
2186;3;75;2;2;0;9;0;0;436;1350;50;20;1856;0;378
2187;4;78;2;2;1;2;1;0;180;1650;0;26;1856;1;462
2188;3;40;1;1;1;7;1;1;400;1400;36;21;1857;0;392
2189;4;67;2;1;1;2;1;0;682;1100;60;15;1857;0;308
2190;4;45;2;1;0;15;1;0;525;1300;15;17;1857;0;364
2191;2;45;1;1;1;3;1;1;492;1320;28;17;1857;0;370
2192;5;130;2;3;3;0;1;0;0;1830;0;28;1858;1;512
2193;4;60;2;2;1;2;0;0;592;1250;0;17;1859;0;350
2194;4;47;2;1;1;4;1;0;466;1375;0;18;1859;0;385
2195;4;42;1;1;0;8;1;0;500;1300;42;17;1859;0;364
2196;4;60;2;2;1;2;0;0;592;1250;0;17;1859;0;350
2197;2;74;3;2;1;17;1;0;706;1040;100;14;1860;0;291
2198;1;98;3;2;1;2;0;0;325;1400;116;19;1860;1;392
2199;3;48;2;1;1;1;1;0;410;1400;30;21;1861;0;392
2200;5;90;3;2;0;0;1;0;0;1700;136;26;1862;1;476
2201;5;50;2;1;1;15;1;0;295;1500;47;20;1862;1;420
2202;2;54;2;1;1;10;1;0;320;1500;23;20;1863;1;420
2203;5;60;2;3;2;6;0;0;730;1100;19;14;1863;0;308
2204;3;75;2;2;1;3;1;0;200;1500;142;22;1864;1;420
2205;1;70;2;2;2;1;0;0;300;1450;94;20;1864;1;406
2206;4;60;2;1;1;3;0;0;530;1230;88;16;1864;0;344
2207;5;62;3;1;1;1;1;0;750;1100;0;14;1864;0;308
2208;4;25;1;1;0;2;0;1;0;1800;40;24;1864;1;504
2209;3;70;2;2;0;4;0;1;250;1550;42;23;1865;1;434
2210;5;70;2;1;1;7;1;0;500;1300;48;17;1865;0;364
2211;2;70;2;1;1;3;1;0;500;1275;74;17;1866;0;357
2212;1;75;3;1;1;4;1;0;280;1500;66;20;1866;1;420
2213;4;36;1;1;0;10;1;0;450;1370;29;18;1867;0;384
2214;5;50;2;1;1;7;0;0;347;1500;0;20;1867;1;420
2215;3;61;2;1;0;3;0;0;400;1445;0;22;1867;1;405
2216;5;70;3;1;1;2;1;0;380;1290;180;17;1867;0;361
2217;4;35;1;1;0;5;1;0;306;1521;21;20;1868;1;426
2218;1;100;3;2;1;1;1;0;288;1500;60;20;1868;1;420
2219;3;69;2;1;0;2;1;0;240;1200;410;18;1868;1;336
2220;1;32;1;1;0;0;0;1;550;1300;0;18;1868;0;364
2221;5;38;1;1;0;2;0;0;400;1450;0;19;1869;1;406
2222;2;170;3;2;2;0;1;0;0;1800;41;28;1869;1;504
2223;3;60;3;1;0;3;1;0;265;1550;31;23;1869;1;434
2224;5;49;2;1;1;16;1;0;350;1500;0;20;1870;1;420
2225;5;33;1;1;0;16;1;0;350;1500;0;20;1870;1;420
2226;4;32;1;1;0;10;1;0;360;1430;62;19;1871;1;400
2227;5;62;2;1;1;1;1;1;220;1590;40;21;1871;1;445
2228;4;32;1;1;0;10;1;0;360;1430;62;19;1871;1;400
2229;5;22;1;1;0;7;1;0;200;1650;0;21;1871;1;462
2230;5;45;2;1;1;14;1;0;270;1500;82;20;1872;1;420
2231;3;42;1;1;0;15;1;0;350;1500;0;22;1872;1;420
2232;4;50;2;2;1;6;1;0;850;950;59;13;1872;0;266
2233;1;88;3;2;1;2;1;0;289;1450;114;20;1873;1;406
2234;5;76;2;2;1;6;0;0;500;1350;5;18;1873;0;378
2235;1;160;3;3;2;2;1;0;150;1700;0;23;1873;1;476
2236;5;30;1;1;0;2;1;0;0;1850;0;24;1874;1;518
2237;3;66;2;2;0;4;1;0;250;1600;0;24;1874;1;448
2238;4;50;1;1;0;0;1;0;0;1850;0;24;1874;1;518
2239;5;53;2;1;1;7;0;0;600;1200;60;16;1876;0;336
2240;4;55;2;2;1;13;1;0;500;1330;30;18;1878;0;372
2241;4;55;2;2;1;13;1;0;500;1330;30;18;1878;0;372
2242;5;18;1;1;1;3;0;0;690;1090;84;14;1878;0;305
2243;5;55;2;1;1;4;1;0;400;1460;0;19;1879;1;409
2244;4;23;1;1;0;5;0;0;320;1540;0;20;1880;1;431
2245;1;88;2;3;2;8;0;0;300;1450;110;20;1880;1;406
2246;1;110;4;2;0;0;1;0;0;1850;0;31;1881;1;518
2247;4;49;1;1;0;2;1;0;630;1235;0;16;1881;0;346
2248;5;60;2;1;1;8;1;0;550;1310;5;17;1882;0;367
2249;3;67;3;2;1;1;1;0;406;1399;56;21;1882;0;392
2250;3;90;4;2;0;0;0;0;0;1700;152;31;1883;1;476
2251;1;80;2;2;1;4;1;0;700;1070;100;15;1885;0;300
2252;5;55;2;1;0;5;0;0;337;1528;0;20;1885;1;428
2253;1;400;3;2;1;0;1;0;0;1600;258;27;1885;1;448
2254;5;92;3;1;0;1;0;1;150;1700;13;22;1885;1;476
2255;1;115;2;2;1;2;0;0;350;1400;118;19;1887;1;392
2256;4;16;1;1;0;9;1;1;480;1390;0;18;1888;0;389
2257;4;40;1;1;0;4;1;1;510;1360;1;18;1889;0;381
2258;5;200;1;1;3;0;1;0;0;1600;264;25;1889;1;448
2259;2;76;3;1;1;2;1;0;480;1300;92;17;1889;0;364
2260;5;50;2;1;1;24;1;0;380;1490;0;19;1889;1;417
2261;5;55;2;1;0;1;1;0;340;1530;0;20;1890;1;428
2262;1;90;3;2;0;2;0;0;335;1400;136;19;1890;1;392
2263;1;120;4;2;0;1;1;0;0;1800;60;30;1890;1;504
2264;5;37;1;1;0;10;1;0;370;1500;0;20;1890;1;420
2265;4;46;2;1;0;3;0;0;270;1600;0;21;1891;1;448
2266;3;80;2;2;0;8;1;0;430;1320;121;20;1891;0;370
2267;4;80;3;2;0;4;1;0;300;1500;71;20;1891;1;420
2268;4;500;2;5;5;0;0;0;0;1810;54;28;1892;1;507
2269;4;38;1;1;1;3;1;0;423;1450;0;19;1892;0;406
2270;4;38;1;1;1;3;1;0;423;1450;0;19;1892;0;406
2271;4;500;2;5;5;0;0;0;0;1810;54;28;1892;1;507
2272;1;75;3;2;1;5;1;0;487;1280;109;18;1894;0;358
2273;5;50;2;1;0;12;1;0;500;1370;7;18;1895;0;384
2274;1;65;2;2;1;2;1;0;300;1500;76;20;1896;1;420
2275;3;69;2;2;0;3;1;0;334;1500;40;22;1896;1;420
2276;4;28;1;1;0;12;1;0;600;1230;50;16;1896;0;344
2277;1;93;3;3;2;1;0;0;300;1500;76;20;1896;1;420
2278;5;72;2;1;0;1;1;0;864;1020;0;13;1897;0;286
2279;5;52;2;1;1;7;1;0;616;1200;65;16;1897;0;336
2280;3;71;3;2;1;4;1;0;530;1300;48;19;1897;0;364
2281;5;52;2;1;0;7;1;0;616;1200;65;16;1897;0;336
2282;3;60;2;2;1;4;1;0;375;1500;0;22;1897;1;420
2283;1;55;2;1;1;2;0;1;200;1600;75;22;1897;1;448
